🕘️公告,#genre#
浙江卫视,http://111.196.131.47:8686/rtp/239.3.1.137:8036?$北京联通
江苏卫视,http://111.196.131.47:8686/rtp/239.3.1.135:8028?$北京联通
深圳卫视,http://111.196.131.47:8686/rtp/239.3.1.134:8020?$北京联通
北京卫视,http://111.196.131.47:8686/rtp/239.3.1.241:8000?$北京联通
东方卫视,http://114.238.59.239:4000/rtp/239.49.8.17:9606?$江苏电信

安徽卫视,http://111.196.131.47:8686/rtp/239.3.1.211:8064?$北京联通
安徽卫视,http://114.238.59.239:4000/rtp/239.49.8.80:8000?$江苏电信
安徽卫视,http://180.105.53.226:19999/rtp/239.49.8.80:8000?$江苏电信
安徽卫视,http://180.111.29.44:8888/rtp/239.49.8.80:8000?$江苏电信
安徽卫视,http://218.91.101.237:8800/rtp/239.49.8.80:8000?$江苏电信
安徽卫视,http://221.219.69.212:4000/rtp/239.3.1.211:8064?$北京联通
安徽卫视,http://49.71.190.192:8000/rtp/239.49.8.80:8000?$江苏电信

北京卫视,http://114.238.59.239:4000/rtp/239.49.8.11:9414?$江苏电信
北京卫视,http://180.105.53.226:19999/rtp/239.49.8.11:9414?$江苏电信
北京卫视,http://180.111.29.44:8888/rtp/239.49.8.11:9414?$江苏电信
北京卫视,http://218.91.101.237:8800/rtp/239.49.8.11:9414?$江苏电信
北京卫视,http://221.219.69.212:4000/rtp/239.3.1.241:8000?$北京联通
北京卫视,http://49.71.190.192:8000/rtp/239.49.8.11:9414?$江苏电信
重庆卫视,http://111.196.131.47:8686/rtp/239.3.1.122:8160?$北京联通
重庆卫视,http://114.238.59.239:4000/rtp/239.49.8.57:9830?$江苏电信
重庆卫视,http://180.105.53.226:19999/rtp/239.49.8.57:9830?$江苏电信
重庆卫视,http://180.111.29.44:8888/rtp/239.49.8.57:9830?$江苏电信
重庆卫视,http://218.91.101.237:8800/rtp/239.49.8.57:9830?$江苏电信
重庆卫视,http://221.219.69.212:4000/rtp/239.3.1.122:8160?$北京联通
重庆卫视,http://49.71.190.192:8000/rtp/239.49.8.57:9830?$江苏电信

东方卫视,http://180.105.53.226:19999/rtp/239.49.8.17:9606?$江苏电信
东方卫视,http://180.111.29.44:8888/rtp/239.49.8.17:9606?$江苏电信
东方卫视,http://218.91.101.237:8800/rtp/239.49.8.17:9606?$江苏电信
东方卫视,http://49.71.190.192:8000/rtp/239.49.8.17:9606?$江苏电信
东南卫视,http://111.196.131.47:8686/rtp/239.3.1.156:8148?$北京联通
东南卫视,http://114.238.59.239:4000/rtp/239.49.8.112:8000?$江苏电信
东南卫视,http://180.105.53.226:19999/rtp/239.49.8.112:8000?$江苏电信
东南卫视,http://180.111.29.44:8888/rtp/239.49.8.112:8000?$江苏电信
东南卫视,http://218.91.101.237:8800/rtp/239.49.8.112:8000?$江苏电信
东南卫视,http://221.219.69.212:4000/rtp/239.3.1.156:8148?$北京联通
东南卫视,http://49.71.190.192:8000/rtp/239.49.8.112:8000?$江苏电信
广东卫视,http://111.196.131.47:8686/rtp/239.3.1.142:8048?$北京联通
广东卫视,http://114.238.59.239:4000/rtp/239.49.8.13:9422?$江苏电信
广东卫视,http://180.105.53.226:19999/rtp/239.49.8.13:9422?$江苏电信
广东卫视,http://180.111.29.44:8888/rtp/239.49.8.13:9422?$江苏电信
广东卫视,http://218.91.101.237:8800/rtp/239.49.8.13:9422?$江苏电信
广东卫视,http://221.219.69.212:4000/rtp/239.3.1.142:8048?$北京联通
广东卫视,http://49.71.190.192:8000/rtp/239.49.8.13:9422?$江苏电信
贵州卫视,http://111.196.131.47:8686/rtp/239.3.1.149:8076?$北京联通
贵州卫视,http://114.238.59.239:4000/rtp/239.49.8.49:8000?$江苏电信
贵州卫视,http://180.105.53.226:19999/rtp/239.49.8.49:8000?$江苏电信
贵州卫视,http://180.111.29.44:8888/rtp/239.49.8.49:8000?$江苏电信
贵州卫视,http://218.91.101.237:8800/rtp/239.49.8.49:8000?$江苏电信
贵州卫视,http://221.219.69.212:4000/rtp/239.3.1.149:8076?$北京联通
贵州卫视,http://49.71.190.192:8000/rtp/239.49.8.49:8000?$江苏电信
海南卫视,http://114.238.59.239:4000/rtp/239.49.8.83:8000?$江苏电信
海南卫视,http://180.105.53.226:19999/rtp/239.49.8.83:8000?$江苏电信
海南卫视,http://180.111.29.44:8888/rtp/239.49.8.83:8000?$江苏电信
海南卫视,http://218.91.101.237:8800/rtp/239.49.8.83:8000?$江苏电信
海南卫视,http://49.71.190.192:8000/rtp/239.49.8.83:8000?$江苏电信
河北卫视,http://111.196.131.47:8686/rtp/239.3.1.148:8072?$北京联通
河北卫视,http://114.238.59.239:4000/rtp/239.49.8.114:8000?$江苏电信
河北卫视,http://180.105.53.226:19999/rtp/239.49.8.114:8000?$江苏电信
河北卫视,http://180.111.29.44:8888/rtp/239.49.8.114:8000?$江苏电信
河北卫视,http://218.91.101.237:8800/rtp/239.49.8.114:8000?$江苏电信
河北卫视,http://221.219.69.212:4000/rtp/239.3.1.148:8072?$北京联通
河北卫视,http://49.71.190.192:8000/rtp/239.49.8.114:8000?$江苏电信
河南卫视,http://114.238.59.239:4000/rtp/239.49.8.29:8000?$江苏电信
河南卫视,http://180.105.53.226:19999/rtp/239.49.8.29:8000?$江苏电信
河南卫视,http://180.111.29.44:8888/rtp/239.49.8.29:8000?$江苏电信
河南卫视,http://218.91.101.237:8800/rtp/239.49.8.29:8000?$江苏电信
河南卫视,http://49.71.190.192:8000/rtp/239.49.8.29:8000?$江苏电信
黑龙江卫视,http://111.196.131.47:8686/rtp/239.3.1.133:8016?$北京联通
黑龙江卫视,http://114.238.59.239:4000/rtp/239.49.8.14:9426?$江苏电信
黑龙江卫视,http://180.105.53.226:19999/rtp/239.49.8.14:9426?$江苏电信
黑龙江卫视,http://180.111.29.44:8888/rtp/239.49.8.14:9426?$江苏电信
黑龙江卫视,http://218.91.101.237:8800/rtp/239.49.8.14:9426?$江苏电信
黑龙江卫视,http://221.219.69.212:4000/rtp/239.3.1.133:8016?$北京联通
黑龙江卫视,http://49.71.190.192:8000/rtp/239.49.8.14:9426?$江苏电信
湖北卫视,http://111.196.131.47:8686/rtp/239.3.1.138:8044?$北京联通
湖北卫视,http://114.238.59.239:4000/rtp/239.49.8.8:9632?$江苏电信
湖北卫视,http://180.105.53.226:19999/rtp/239.49.8.8:9632?$江苏电信
湖北卫视,http://180.111.29.44:8888/rtp/239.49.8.8:9632?$江苏电信
湖北卫视,http://218.91.101.237:8800/rtp/239.49.8.8:9632?$江苏电信
湖北卫视,http://221.219.69.212:4000/rtp/239.3.1.138:8044?$北京联通
湖北卫视,http://49.71.190.192:8000/rtp/239.49.8.8:9632?$江苏电信

湖南卫视,http://114.238.59.239:4000/rtp/239.49.8.12:9418?$江苏电信
湖南卫视,http://180.105.53.226:19999/rtp/239.49.8.12:9418?$江苏电信
湖南卫视,http://180.111.29.44:8888/rtp/239.49.8.12:9418?$江苏电信
湖南卫视,http://218.91.101.237:8800/rtp/239.49.8.12:9418?$江苏电信
湖南卫视,http://221.219.69.212:4000/rtp/239.3.1.132:8012?$北京联通
湖南卫视,http://49.71.190.192:8000/rtp/239.49.8.12:9418?$江苏电信
吉林卫视,http://111.196.131.47:8686/rtp/239.3.1.240:8172?$北京联通
吉林卫视,http://114.238.59.239:4000/rtp/239.49.8.113:8000?$江苏电信
吉林卫视,http://180.105.53.226:19999/rtp/239.49.8.113:8000?$江苏电信
吉林卫视,http://180.111.29.44:8888/rtp/239.49.8.113:8000?$江苏电信
吉林卫视,http://218.91.101.237:8800/rtp/239.49.8.113:8000?$江苏电信
吉林卫视,http://221.219.69.212:4000/rtp/239.3.1.240:8172?$北京联通
吉林卫视,http://49.71.190.192:8000/rtp/239.49.8.113:8000?$江苏电信

江苏卫视,http://114.238.59.239:4000/rtp/239.49.8.16:9602?$江苏电信
江苏卫视,http://180.105.53.226:19999/rtp/239.49.8.16:9602?$江苏电信
江苏卫视,http://180.111.29.44:8888/rtp/239.49.8.16:9602?$江苏电信
江苏卫视,http://218.91.101.237:8800/rtp/239.49.8.16:9602?$江苏电信
江苏卫视,http://221.219.69.212:4000/rtp/239.3.1.135:8028?$北京联通
江苏卫视,http://49.71.190.192:8000/rtp/239.49.8.16:9602?$江苏电信
江西卫视,http://111.196.131.47:8686/rtp/239.3.1.123:8164?$北京联通
江西卫视,http://114.238.59.239:4000/rtp/239.49.8.111:8000?$江苏电信
江西卫视,http://180.105.53.226:19999/rtp/239.49.8.111:8000?$江苏电信
江西卫视,http://180.111.29.44:8888/rtp/239.49.8.111:8000?$江苏电信
江西卫视,http://218.91.101.237:8800/rtp/239.49.8.111:8000?$江苏电信
江西卫视,http://221.219.69.212:4000/rtp/239.3.1.123:8164?$北京联通
江西卫视,http://49.71.190.192:8000/rtp/239.49.8.111:8000?$江苏电信
辽宁卫视,http://111.196.131.47:8686/rtp/239.3.1.210:8056?$北京联通
辽宁卫视,http://114.238.59.239:4000/rtp/239.49.8.48:8000?$江苏电信
辽宁卫视,http://180.105.53.226:19999/rtp/239.49.8.48:8000?$江苏电信
辽宁卫视,http://180.111.29.44:8888/rtp/239.49.8.48:8000?$江苏电信
辽宁卫视,http://218.91.101.237:8800/rtp/239.49.8.48:8000?$江苏电信
辽宁卫视,http://221.219.69.212:4000/rtp/239.3.1.210:8056?$北京联通
辽宁卫视,http://49.71.190.192:8000/rtp/239.49.8.48:8000?$江苏电信
山东卫视,http://111.196.131.47:8686/rtp/239.3.1.209:8052?$北京联通
山东卫视,http://114.238.59.239:4000/rtp/239.49.8.7:9306?$江苏电信
山东卫视,http://180.105.53.226:19999/rtp/239.49.8.7:9306?$江苏电信
山东卫视,http://180.111.29.44:8888/rtp/239.49.8.7:9306?$江苏电信
山东卫视,http://218.91.101.237:8800/rtp/239.49.8.7:9306?$江苏电信
山东卫视,http://221.219.69.212:4000/rtp/239.3.1.209:8052?$北京联通
山东卫视,http://49.71.190.192:8000/rtp/239.49.8.7:9306?$江苏电信
上海卫视,http://111.196.131.47:8686/rtp/239.3.1.136:8032?$北京联通
上海卫视,http://221.219.69.212:4000/rtp/239.3.1.136:8032?$北京联通

深圳卫视,http://114.238.59.239:4000/rtp/239.49.8.15:9430?$江苏电信
深圳卫视,http://180.105.53.226:19999/rtp/239.49.8.15:9430?$江苏电信
深圳卫视,http://180.111.29.44:8888/rtp/239.49.8.15:9430?$江苏电信
深圳卫视,http://218.91.101.237:8800/rtp/239.49.8.15:9430?$江苏电信
深圳卫视,http://221.219.69.212:4000/rtp/239.3.1.134:8020?$北京联通
深圳卫视,http://49.71.190.192:8000/rtp/239.49.8.15:9430?$江苏电信
四川卫视,http://114.238.59.239:4000/rtp/239.49.8.110:8000?$江苏电信
四川卫视,http://180.105.53.226:19999/rtp/239.49.8.110:8000?$江苏电信
四川卫视,http://180.111.29.44:8888/rtp/239.49.8.110:8000?$江苏电信
四川卫视,http://218.91.101.237:8800/rtp/239.49.8.110:8000?$江苏电信
四川卫视,http://49.71.190.192:8000/rtp/239.49.8.110:8000?$江苏电信
天津卫视,http://111.196.131.47:8686/rtp/239.3.1.141:1234?$北京联通
天津卫视,http://114.238.59.239:4000/rtp/239.49.8.35:8620?$江苏电信
天津卫视,http://180.105.53.226:19999/rtp/239.49.8.35:8620?$江苏电信
天津卫视,http://180.111.29.44:8888/rtp/239.49.8.35:8620?$江苏电信
天津卫视,http://218.91.101.237:8800/rtp/239.49.8.35:8620?$江苏电信
天津卫视,http://221.219.69.212:4000/rtp/239.3.1.141:1234?$北京联通
天津卫视,http://49.71.190.192:8000/rtp/239.49.8.35:8620?$江苏电信
云南卫视,http://114.238.59.239:4000/rtp/239.49.0.177:8000?$江苏电信
云南卫视,http://180.105.53.226:19999/rtp/239.49.0.177:8000?$江苏电信
云南卫视,http://180.111.29.44:8888/rtp/239.49.0.177:8000?$江苏电信
云南卫视,http://218.91.101.237:8800/rtp/239.49.0.177:8000?$江苏电信
云南卫视,http://49.71.190.192:8000/rtp/239.49.0.177:8000?$江苏电信

浙江卫视,http://114.238.59.239:4000/rtp/239.49.8.20:9618?$江苏电信
浙江卫视,http://180.105.53.226:19999/rtp/239.49.8.20:9618?$江苏电信
浙江卫视,http://180.111.29.44:8888/rtp/239.49.8.20:9618?$江苏电信
浙江卫视,http://218.91.101.237:8800/rtp/239.49.8.20:9618?$江苏电信
浙江卫视,http://221.219.69.212:4000/rtp/239.3.1.137:8036?$北京联通
浙江卫视,http://49.71.190.192:8000/rtp/239.49.8.20:9618?$江苏电信
 
第一剧场,http://114.238.59.239:4000/rtp/239.49.8.94:8000?$江苏电信
第一剧场,http://180.105.53.226:19999/rtp/239.49.8.94:8000?$江苏电信
第一剧场,http://180.111.29.44:8888/rtp/239.49.8.94:8000?$江苏电信
第一剧场,http://218.91.101.237:8800/rtp/239.49.8.94:8000?$江苏电信
第一剧场,http://49.71.190.192:8000/rtp/239.49.8.94:8000?$江苏电信
风云剧场,http://114.238.59.239:4000/rtp/239.49.8.89:8000?$江苏电信
风云剧场,http://180.105.53.226:19999/rtp/239.49.8.89:8000?$江苏电信
风云剧场,http://180.111.29.44:8888/rtp/239.49.8.89:8000?$江苏电信
风云剧场,http://218.91.101.237:8800/rtp/239.49.8.89:8000?$江苏电信
风云剧场,http://49.71.190.192:8000/rtp/239.49.8.89:8000?$江苏电信
风云音乐,http://114.238.59.239:4000/rtp/239.49.8.92:8000?$江苏电信
风云音乐,http://180.105.53.226:19999/rtp/239.49.8.92:8000?$江苏电信
风云音乐,http://180.111.29.44:8888/rtp/239.49.8.92:8000?$江苏电信
风云音乐,http://218.91.101.237:8800/rtp/239.49.8.92:8000?$江苏电信
风云音乐,http://49.71.190.192:8000/rtp/239.49.8.92:8000?$江苏电信
怀旧剧场,http://114.238.59.239:4000/rtp/239.49.8.91:8000?$江苏电信
怀旧剧场,http://180.105.53.226:19999/rtp/239.49.8.91:8000?$江苏电信
怀旧剧场,http://180.111.29.44:8888/rtp/239.49.8.91:8000?$江苏电信
怀旧剧场,http://218.91.101.237:8800/rtp/239.49.8.91:8000?$江苏电信
怀旧剧场,http://49.71.190.192:8000/rtp/239.49.8.91:8000?$江苏电信
女性时尚,http://114.238.59.239:4000/rtp/239.49.8.93:8000?$江苏电信
女性时尚,http://180.105.53.226:19999/rtp/239.49.8.93:8000?$江苏电信
女性时尚,http://180.111.29.44:8888/rtp/239.49.8.93:8000?$江苏电信
女性时尚,http://218.91.101.237:8800/rtp/239.49.8.93:8000?$江苏电信
女性时尚,http://49.71.190.192:8000/rtp/239.49.8.93:8000?$江苏电信
世界地理,http://114.238.59.239:4000/rtp/239.49.8.87:8000?$江苏电信
世界地理,http://180.105.53.226:19999/rtp/239.49.8.87:8000?$江苏电信
世界地理,http://180.111.29.44:8888/rtp/239.49.8.87:8000?$江苏电信
世界地理,http://218.91.101.237:8800/rtp/239.49.8.87:8000?$江苏电信
世界地理,http://49.71.190.192:8000/rtp/239.49.8.87:8000?$江苏电信
 
BTV国际,http://111.196.131.47:8686/rtp/239.3.1.235:8000?$北京联通
BTV国际,http://221.219.69.212:4000/rtp/239.3.1.235:8000?$北京联通
北京财经,http://111.196.131.47:8686/rtp/239.3.1.116:8000?$北京联通
北京财经,http://221.219.69.212:4000/rtp/239.3.1.116:8000?$北京联通
北京冬奥纪实,http://111.196.131.47:8686/rtp/239.3.1.243:8000?$北京联通
北京冬奥纪实,http://221.219.69.212:4000/rtp/239.3.1.243:8000?$北京联通
北京纪实科教,http://111.196.131.47:8686/rtp/239.3.1.115:8000?$北京联通
北京纪实科教,http://221.219.69.212:4000/rtp/239.3.1.115:8000?$北京联通
北京卡酷少儿,http://111.196.131.47:8686/rtp/239.3.1.189:8000?$北京联通
北京卡酷少儿,http://221.219.69.212:4000/rtp/239.3.1.189:8000?$北京联通
北京生活,http://111.196.131.47:8686/rtp/239.3.1.117:8000?$北京联通
北京生活,http://221.219.69.212:4000/rtp/239.3.1.117:8000?$北京联通
北京文艺,http://111.196.131.47:8686/rtp/239.3.1.242:8000?$北京联通
北京文艺,http://221.219.69.212:4000/rtp/239.3.1.242:8000?$北京联通
北京新闻,http://111.196.131.47:8686/rtp/239.3.1.159:8000?$北京联通
北京新闻,http://221.219.69.212:4000/rtp/239.3.1.159:8000?$北京联通
北京影视,http://111.196.131.47:8686/rtp/239.3.1.158:8000?$北京联通
北京影视,http://221.219.69.212:4000/rtp/239.3.1.158:8000?$北京联通
睛彩广场舞,http://111.196.131.47:8686/rtp/239.3.1.128:8001?$北京联通
睛彩广场舞,http://221.219.69.212:4000/rtp/239.3.1.128:8001?$北京联通
淘宝贝,http://111.196.131.47:8686/rtp/239.3.1.238:8001?$北京联通
淘宝贝,http://221.219.69.212:4000/rtp/239.3.1.238:8001?$北京联通
淘电影,http://111.196.131.47:8686/rtp/239.3.1.250:8001?$北京联通
淘电影,http://221.219.69.212:4000/rtp/239.3.1.250:8001?$北京联通
淘精彩,http://111.196.131.47:8686/rtp/239.3.1.178:8001?$北京联通
淘精彩,http://221.219.69.212:4000/rtp/239.3.1.178:8001?$北京联通
淘剧场,http://111.196.131.47:8686/rtp/239.3.1.95:8001?$北京联通
淘剧场,http://221.219.69.212:4000/rtp/239.3.1.95:8001?$北京联通
淘娱乐,http://111.196.131.47:8686/rtp/239.3.1.100:8001?$北京联通
淘娱乐,http://221.219.69.212:4000/rtp/239.3.1.100:8001?$北京联通

淘电影,http://222.129.204.254:4000/rtp/239.3.1.250:8001
华数4K,http://221.219.69.212:4000/rtp/239.3.1.236:2000?$北京联通
 
湖南卫视,http://183.215.134.239:19901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南经视,http://183.215.134.239:19901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
湖南都市,http://183.215.134.239:19901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://183.215.134.239:19901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://183.215.134.239:19901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://183.215.134.239:19901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://183.215.134.239:19901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://183.215.134.239:19901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
重温经典,http://183.215.134.239:19901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
全纪实,http://183.215.134.239:19901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
南县新闻,http://183.215.134.239:19901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://183.215.134.239:19901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
湖南教育,http://183.215.134.239:19901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
潇湘电影,http://183.215.134.239:19901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
 
 
 
 

 

📺浙江IPTV,#genre#
CCTV-1,http://a.402089.xyz:4022/udp/233.50.200.99:5140
CCTV-1,http://a.402089.xyz:4022/udp/233.50.200.130:5140
CCTV-1,http://a.402089.xyz:4022/udp/233.50.200.143:5140
CCTV-1,http://a.402089.xyz:4022/udp/233.50.201.118:5140
CCTV-1,http://a.402089.xyz:4022/udp/233.50.201.222:5140
CCTV-2,http://a.402089.xyz:4022/udp/233.50.200.25:5140
CCTV-2,http://a.402089.xyz:4022/udp/233.50.200.100:5140
CCTV-2,http://a.402089.xyz:4022/udp/233.50.201.119:5140
CCTV-3,http://a.402089.xyz:4022/udp/233.50.200.107:5140
CCTV-3,http://a.402089.xyz:4022/udp/233.50.201.196:5140
CCTV-4,http://a.402089.xyz:4022/udp/233.50.200.101:5140
CCTV-5,http://a.402089.xyz:4022/udp/233.50.200.108:5140
CCTV-5,http://a.402089.xyz:4022/udp/233.50.201.197:5140
CCTV-5+,http://a.402089.xyz:4022/udp/233.50.201.220:5140
CCTV-6,http://a.402089.xyz:4022/udp/233.50.200.109:5140
CCTV-6,http://a.402089.xyz:4022/udp/233.50.201.198:5140
CCTV-7,http://a.402089.xyz:4022/udp/233.50.200.24:5140
CCTV-7,http://a.402089.xyz:4022/udp/233.50.200.102:5140
CCTV-7,http://a.402089.xyz:4022/udp/233.50.201.120:5140
CCTV-8,http://a.402089.xyz:4022/udp/233.50.200.110:5140
CCTV-8,http://a.402089.xyz:4022/udp/233.50.201.199:5140
CCTV-9,http://a.402089.xyz:4022/udp/233.50.200.23:5140
CCTV-9,http://a.402089.xyz:4022/udp/233.50.201.121:5140
CCTV-10,http://a.402089.xyz:4022/udp/233.50.200.22:5140
CCTV-10,http://a.402089.xyz:4022/udp/233.50.201.122:5140
CCTV-11,http://a.402089.xyz:4022/udp/233.50.201.11:5140
CCTV-12,http://a.402089.xyz:4022/udp/233.50.200.21:5140
CCTV-12,http://a.402089.xyz:4022/udp/233.50.201.123:5140
CCTV-13,http://a.402089.xyz:4022/udp/233.50.200.111:5140
CCTV-13,http://a.402089.xyz:4022/udp/233.50.201.246:5140
CCTV-14,http://a.402089.xyz:4022/udp/233.50.200.103:5140
CCTV-14,http://a.402089.xyz:4022/udp/233.50.200.20:5140
CCTV-14,http://a.402089.xyz:4022/udp/233.50.201.124:5140
CCTV-13,http://a.402089.xyz:4022/udp/233.50.200.97:5140
CCTV-15,http://a.402089.xyz:4022/udp/233.50.201.15:5140
CCTV-16,http://a.402089.xyz:4022/udp/233.50.200.112:5140
CCTV-16,http://a.402089.xyz:4022/udp/233.50.201.192:5140
CCTV-17,http://a.402089.xyz:4022/udp/233.50.200.113:5140
CCTV-16 4K,http://a.402089.xyz:4022/udp/233.50.201.63:5140
凤凰中文,http://a.402089.xyz:4022/udp/233.50.200.42:5140
凤凰中文,http://a.402089.xyz:4022/udp/233.50.200.191:5140
凤凰资讯,http://a.402089.xyz:4022/udp/233.50.200.192:5140
湖南卫视,http://a.402089.xyz:4022/udp/233.50.200.190:5140
江苏卫视,http://a.402089.xyz:4022/udp/233.50.201.106:5140
浙江卫视,http://a.402089.xyz:4022/udp/233.50.200.145:5140
东方卫视,http://a.402089.xyz:4022/udp/233.50.201.125:5140
北京卫视,http://a.402089.xyz:4022/udp/233.50.201.107:5140
天津卫视,http://a.402089.xyz:4022/udp/233.50.200.104:5140
天津卫视,http://a.402089.xyz:4022/udp/233.50.201.104:5140
河北卫视,http://a.402089.xyz:4022/udp/233.50.200.105:5140
河北卫视,http://a.402089.xyz:4022/udp/233.50.201.140:5140
安徽卫视,http://a.402089.xyz:4022/udp/233.50.200.106:5140
安徽卫视,http://a.402089.xyz:4022/udp/233.50.201.113:5140
重庆卫视,http://a.402089.xyz:4022/udp/233.50.200.114:5140
云南卫视,http://a.402089.xyz:4022/udp/233.50.200.115:5140
四川卫视,http://a.402089.xyz:4022/udp/233.50.200.118:5140
四川卫视,http://a.402089.xyz:4022/udp/233.50.201.139:5140
